job_name,company_tag,city,salary_avg_annual_wy,skills,experience,education,main_skill_categories,skills_cleaned,skills_list
Linux 软件工程师,汽车研发/制造,上海市,93.75,C/C++;Linux PCIe USB Net,1年经验,硕士,后端开发;运维/DevOps,c/c++;linux pcie usb net,"['c/c++', 'linux pcie usb net']"
5G模组软件工程师,通信/网络设备,上海市,42.25,C语言;车载;V2X;数传模组,5-10年,大专,其他,c语言;车载;v2x;数传模组,"['c语言', '车载', 'v2x', '数传模组']"
android软件工程师,互联网,上海市,31.8,,3-5年,本科,,,['']
c++高级软件工程师,互联网,上海市,22.2,C++;QT;STL,3-5年,大专,后端开发;嵌入式/物联网;其他,c++;qt;stl,"['c++', 'qt', 'stl']"
软件工程师 Software Engineer,半导体/芯片,上海市,26.0,C++;Java;PHP,经验不限,硕士,后端开发;前端开发,c++;java;php,"['c++', 'java', 'php']"
软件工程师2,电子/半导体/集成电路,上海市,18.2,C#;C++;VC++;多线程,3-5年,本科,后端开发;其他,c#;c++;vc++;多线程,"['c#', 'c++', 'vc++', '多线程']"
C++软件工程师,半导体/芯片,上海市,30.55,C++,1-3年,不限,后端开发,c++,['c++']
android软件工程师,互联网,上海市,33.75,Java;C++;架构设计/优化,3-5年,本科,前端开发;后端开发;其他,java;c++;架构设计/优化,"['java', 'c++', '架构设计/优化']"
QT软件工程师,通信/网络设备,上海市,39.0,C++;QT,3-5年,本科,后端开发;嵌入式/物联网,c++;qt,"['c++', 'qt']"
c++高级软件工程师(windows为主）,医疗健康,上海市,58.5,C++,经验不限,硕士,后端开发,c++,['c++']
QT-界面设计 软件工程师,计算机软件,上海市,23.4,软件工程师;QT,10年以上,本科,其他;嵌入式/物联网,软件工程师;qt,"['软件工程师', 'qt']"
Qt C++软件工程师,智能硬件,上海市,27.0,机器人,1-3年,本科,其他,机器人,['机器人']
c++高级软件工程师,自动化设备,上海市,39.0,C++;QT,5-10年,本科,后端开发;嵌入式/物联网,c++;qt,"['c++', 'qt']"
软件工程师（固晶机方向）,电子/半导体/集成电路,上海市,36.0,C++;C#;MFC;QT,1-3年,大专,后端开发;其他;嵌入式/物联网,c++;c#;mfc;qt,"['c++', 'c#', 'mfc', 'qt']"
Autosar 软件工程师,汽车零部件,上海市,32.5,Autosar;安全气囊控制器,3-5年,本科,其他;网络/安全,autosar;安全气囊控制器,"['autosar', '安全气囊控制器']"
C++软件工程师,智能硬件,上海市,26.0,C++;微信小程序开发;JavaScript;OpenGL;Python,3-5年,本科,后端开发;前端开发;游戏开发,c++;微信小程序开发;javascript;opengl;python,"['c++', '微信小程序开发', 'javascript', 'opengl', 'python']"
软件工程师,通信/网络设备,上海市,26.0,C语言;Linux;PON,经验不限,本科,其他;运维/DevOps,c语言;linux;pon,"['c语言', 'linux', 'pon']"
C++ 软件工程师,计算机软件,上海市,28.0,C++,经验不限,硕士,后端开发,c++,['c++']
软件工程师（PON),通信/网络设备,上海市,27.0,omci;数据igmp;pon,经验不限,本科,其他,omci;数据igmp;pon,"['omci', '数据igmp', 'pon']"
软件工程师,电子/半导体/集成电路,上海市,30.0,C#;C++,经验不限,硕士,后端开发,c#;c++,"['c#', 'c++']"
超声软件工程师,医疗器械,上海市,42.0,C++;Python;QT;OpenGL;MySQL,5-10年,本科,后端开发;嵌入式/物联网;游戏开发,c++;python;qt;opengl;mysql,"['c++', 'python', 'qt', 'opengl', 'mysql']"
软件工程师-Java语言,计算机软件,上海市,20.4,Java;MySQL;Spring,1-3年,本科,前端开发;数据库;后端开发,java;mysql;spring,"['java', 'mysql', 'spring']"
软件工程师,机械设备/机电/重工,上海市,30.0,C++;MFC;CAD开发,3-5年,本科,其他;后端开发,c++;mfc;cad开发,"['c++', 'mfc', 'cad开发']"
高级C++软件工程师,计算机软件,上海市,26.4,C++;电子束光刻技术;STL;近邻效应校正,3-5年,本科,其他;后端开发,c++;电子束光刻技术;stl;近邻效应校正,"['c++', '电子束光刻技术', 'stl', '近邻效应校正']"
软件工程师,人工智能,上海市,17.5,C++,1-3年,本科,后端开发,c++,['c++']
C++软件工程师,通用设备,上海市,16.25,C++;QT,经验不限,本科,后端开发;嵌入式/物联网,c++;qt,"['c++', 'qt']"
软件工程师,计算机软件,上海市,10.8,C++;QT,1-3年,本科,后端开发;嵌入式/物联网,c++;qt,"['c++', 'qt']"
C++软件工程师,计算机软件,上海市,27.0,C++;Python;HTML;CSS;Linux,3-5年,本科,后端开发;前端开发;运维/DevOps,c++;python;html;css;linux,"['c++', 'python', 'html', 'css', 'linux']"
高级底层软件工程师,家用电器,上海市,80.0,数据结构/算法能力,1-3年,本科,其他,数据结构/算法能力,['数据结构/算法能力']
软件工程师-外资好福利-行业稳健,互联网,上海市,35.75,C++;QT,5-10年,本科,后端开发;嵌入式/物联网,c++;qt,"['c++', 'qt']"
安卓软件工程师,智能硬件,上海市,24.0,Framework,3-5年,本科,其他,framework,['framework']
c/c++软件工程师,半导体/芯片,上海市,32.2,C++,经验不限,本科,后端开发,c++,['c++']
软件工程师,计算机硬件,上海市,24.0,主板、单片机、军工类,3-5年,大专,嵌入式/物联网,主板、单片机、军工类,['主板、单片机、军工类']
软 件工 程师,医疗器械,上海市,33.0,Java;C++;C#;Spring;MySQL;Oracle,经验不限,本科,后端开发;数据库;前端开发,java;c++;c#;spring;mysql;oracle,"['java', 'c++', 'c#', 'spring', 'mysql', 'oracle']"
c++高级软件工程师,计算机软件,上海市,48.0,C++;C#;QT;MFC;STL,3-5年,本科,后端开发;其他;嵌入式/物联网,c++;c#;qt;mfc;stl,"['c++', 'c#', 'qt', 'mfc', 'stl']"
软件工程师,电子/硬件开发,上海市,29.25,驱动开发;单片机开发;模拟电子;数字电子;控制逻辑,3-5年,大专,其他;嵌入式/物联网,驱动开发;单片机开发;模拟电子;数字电子;控制逻辑,"['驱动开发', '单片机开发', '模拟电子', '数字电子', '控制逻辑']"
赴日软件工程师,汽车零部件,上海市,30.0,Java;Spring;MySQL,3-5年,大专,前端开发;后端开发;数据库,java;spring;mysql,"['java', 'spring', 'mysql']"
camera软件工程师,消费电子,上海市,75.0,Camera;ISP;CamX;CHI;算法集成;Camera HAL,经验不限,本科,其他,camera;isp;camx;chi;算法集成;camera hal,"['camera', 'isp', 'camx', 'chi', '算法集成', 'camera hal']"
对日 软件工程师,培训/辅导机构,上海市,31.8,C#;Java;C++;Hibernate;Redis;Spring;HBase;MySQL;MyBatis;MongoDB;Oracle;Python,5-10年,本科,后端开发;数据库;前端开发,c#;java;c++;hibernate;redis;spring;hbase;mysql;mybatis;mongodb;oracle;python,"['c#', 'java', 'c++', 'hibernate', 'redis', 'spring', 'hbase', 'mysql', 'mybatis', 'mongodb', 'oracle', 'python']"
地图软件工程师,人工智能,上海市,63.75,C++;地图引擎;地图软件,5-10年,本科,其他;后端开发,c++;地图引擎;地图软件,"['c++', '地图引擎', '地图软件']"
中间件软件工程师（上海）,计算机软件,上海市,24.0,C++;Codebeamer;Vectorcast;gtest,3-5年,大专,其他;后端开发,c++;codebeamer;vectorcast;gtest,"['c++', 'codebeamer', 'vectorcast', 'gtest']"
c++软件工程师,互联网,上海市,17.5,C++;Boost;STL;Python,1-3年,本科,后端开发;其他,c++;boost;stl;python,"['c++', 'boost', 'stl', 'python']"
变频器软件工程师,储能,上海市,21.0,,经验不限,本科,,,['']
EDA软件工程师（功耗分析）,计算机软件,上海市,60.0,C++;EM;IR;功耗分析,1-3年,本科,后端开发;前端开发;项目管理/敏捷,c++;em;ir;功耗分析,"['c++', 'em', 'ir', '功耗分析']"
Software Engineer 软件工程师,计算机服务,上海市,12.6,重度/极重度言语残疾;听力残疾;肢体残疾;言语残疾;轻度/中度听力残疾;物联网,经验不限,不限,其他;嵌入式/物联网,重度/极重度言语残疾;听力残疾;肢体残疾;言语残疾;轻度/中度听力残疾;物联网,"['重度/极重度言语残疾', '听力残疾', '肢体残疾', '言语残疾', '轻度/中度听力残疾', '物联网']"
电子软件工程师,医疗器械,上海市,16.2,C++;QT,3-5年,本科,后端开发;嵌入式/物联网,c++;qt,"['c++', 'qt']"
软件工程师,家用电器,上海市,36.0,Ethercat;SERCOS;MySQL;profint,3-5年,硕士,其他;数据库,ethercat;sercos;mysql;profint,"['ethercat', 'sercos', 'mysql', 'profint']"
嵌入式mcu软件工程师,汽车研发/制造,上海市,30.0,C语言;MCU;汽车;嵌入式软件,经验不限,不限,其他;嵌入式/物联网,c语言;mcu;汽车;嵌入式软件,"['c语言', 'mcu', '汽车', '嵌入式软件']"
软件工程师-性能方向,智能硬件,上海市,27.0,BSP,1-3年,大专,其他,bsp,['bsp']
机器人软件工程师,人工智能,上海市,24.0,C++,经验不限,本科,后端开发,c++,['c++']
c++软件工程师,计算机软件,上海市,34.45,C++,5-10年,本科,后端开发,c++,['c++']
Java软件工程师,计算机软件,上海市,21.0,Java;MySQL;Spring,3-5年,本科,前端开发;数据库;后端开发,java;mysql;spring,"['java', 'mysql', 'spring']"
软件工程师（英语口语熟练）,自动化设备,上海市,27.3,Java;Tomcat;英语口语熟练;项目工程实施;MySQL,经验不限,本科,其他;前端开发;后端开发,java;tomcat;英语口语熟练;项目工程实施;mysql,"['java', 'tomcat', '英语口语熟练', '项目工程实施', 'mysql']"
高级底层软件工程师（上海深圳成都西安）,互联网,上海市,72.0,Android客户端产品研发;架构设计/优化;C++,5-10年,本科,移动开发;其他;后端开发,android客户端产品研发;架构设计/优化;c++,"['android客户端产品研发', '架构设计/优化', 'c++']"
iOS软件工程师,互联网,上海市,18.6,iOS SDK;JSON;Swift,经验不限,本科,移动开发;其他,ios sdk;json;swift,"['ios sdk', 'json', 'swift']"
高级应用软件工程师,智能硬件/消费电子,上海市,49.0,C++;QT,3-5年,本科,后端开发;嵌入式/物联网,c++;qt,"['c++', 'qt']"
C++软件工程师（外包）,计算机软件,上海市,16.8,C++,1-3年,本科,后端开发,c++,['c++']
c++软件工程师,自动化设备,上海市,19.2,C++;QT,3-5年,本科,后端开发;嵌入式/物联网,c++;qt,"['c++', 'qt']"
c++软件工程师,医疗器械,上海市,30.0,C++;QT;Opencv,5-10年,本科,后端开发;嵌入式/物联网;人工智能/机器学习,c++;qt;opencv,"['c++', 'qt', 'opencv']"
软件工程师,自动化设备,上海市,18.6,Python;Lua;Atlas2,5-10年,大专,其他;后端开发,python;lua;atlas2,"['python', 'lua', 'atlas2']"
软件工程师,其他行业,上海市,24.7,C++,经验不限,本科,后端开发,c++,['c++']
高级c++软件工程师,仪器仪表/工业自动化,上海市,27.0,C++;QT,3-5年,本科,后端开发;嵌入式/物联网,c++;qt,"['c++', 'qt']"
软件工程师,计算机软件,上海市,28.0,C#;C++;Python,1-3年,本科,后端开发,c#;c++;python,"['c#', 'c++', 'python']"
软件工程师,互联网,上海市,27.0,Python;Java;C++;C#;日语N2,3-5年,本科,后端开发;前端开发;其他,python;java;c++;c#;日语n2,"['python', 'java', 'c++', 'c#', '日语n2']"
ios软件工程师,通信/网络设备,上海市,21.0,功能开发;硬件交互;蓝牙,3-5年,大专,其他,功能开发;硬件交互;蓝牙,"['功能开发', '硬件交互', '蓝牙']"
c++高级软件工程师,计算机软件,上海市,54.0,C++;QT;OpenGL,5-10年,本科,后端开发;嵌入式/物联网;游戏开发,c++;qt;opengl,"['c++', 'qt', 'opengl']"
机器视觉软件工程师,其他行业,上海市,45.0,C++;Java;Python,5-10年,本科,后端开发;前端开发,c++;java;python,"['c++', 'java', 'python']"
超声软件工程师,医疗健康,上海市,35.75,C++,10年以上,硕士,后端开发,c++,['c++']
助理软件工程师,仪器仪表/工业自动化,上海市,9.0,C#;C++;C语言;智能硬件;英语读写能力良好;客户端开发,1-3年,大专,其他;后端开发;嵌入式/物联网,c#;c++;c语言;智能硬件;英语读写能力良好;客户端开发,"['c#', 'c++', 'c语言', '智能硬件', '英语读写能力良好', '客户端开发']"
软件工程师,仪器仪表/工业自动化,上海市,20.8,C++;Java;C#;VB;数据结构;软件工程师,经验不限,本科,其他;后端开发;前端开发,c++;java;c#;vb;数据结构;软件工程师,"['c++', 'java', 'c#', 'vb', '数据结构', '软件工程师']"
Java高级软件工程师,计算机软件,上海市,21.0,Java;Spring;MySQL,5-10年,本科,前端开发;后端开发;数据库,java;spring;mysql,"['java', 'spring', 'mysql']"
c++高级软件工程师,计算机软件,上海市,33.0,C++;QT,3-5年,本科,后端开发;嵌入式/物联网,c++;qt,"['c++', 'qt']"
核心软件工程师,通信/网络设备,上海市,16.8,C++;QT;STL,3-5年,本科,后端开发;嵌入式/物联网;其他,c++;qt;stl,"['c++', 'qt', 'stl']"
C++软件工程师/QT,计算机软件,上海市,14.95,C++;QT;音视频编解码;OpenCV;OpenGL;MySQL,1-3年,本科,后端开发;嵌入式/物联网;其他,c++;qt;音视频编解码;opencv;opengl;mysql,"['c++', 'qt', '音视频编解码', 'opencv', 'opengl', 'mysql']"
ECU软件工程师,计算机软件,上海市,27.0,C++;mcu;autosar,经验不限,大专,后端开发;嵌入式/物联网;其他,c++;mcu;autosar,"['c++', 'mcu', 'autosar']"
软件工程师,计算机软件,上海市,27.0,Java;C++;Golang;Python;Zookeeper;MySQL;Redis;SQL Server;Hadoop,经验不限,大专,后端开发;数据库;大数据,java;c++;golang;python;zookeeper;mysql;redis;sql server;hadoop,"['java', 'c++', 'golang', 'python', 'zookeeper', 'mysql', 'redis', 'sql server', 'hadoop']"
软件工程师,互联网,上海市,56.0,C++;PyTorch;MySQL,1-3年,本科,后端开发;人工智能/机器学习;数据库,c++;pytorch;mysql,"['c++', 'pytorch', 'mysql']"
C＋＋软件工程师,计算机软件,上海市,21.0,C++;QT;VC++;OpenGL,1-3年,本科,后端开发;嵌入式/物联网;游戏开发,c++;qt;vc++;opengl,"['c++', 'qt', 'vc++', 'opengl']"
产测软件工程师,通信/网络设备,上海市,15.0,C++;上位机软件,1-3年,大专,后端开发;其他,c++;上位机软件,"['c++', '上位机软件']"
复旦大学复杂决策分析中心 软件工程师,在线教育,上海市,15.0,Java;C++;Python;SpringCloud;MySQL;PostgreSQL,1-3年,硕士,后端开发;数据库;前端开发,java;c++;python;springcloud;mysql;postgresql,"['java', 'c++', 'python', 'springcloud', 'mysql', 'postgresql']"
软件工程师,生物/制药,上海市,29.4,Java;PostgreSQL;SpringCloud;MySQL;MyBatis,3-5年,本科,数据库;后端开发;前端开发,java;postgresql;springcloud;mysql;mybatis,"['java', 'postgresql', 'springcloud', 'mysql', 'mybatis']"
软件工程师,餐饮,上海市,28.0,,1-3年,硕士,,,['']
c++软件工程师,互联网,上海市,54.4,C++;QT,经验不限,本科,后端开发;嵌入式/物联网,c++;qt,"['c++', 'qt']"
交换机软件工程师,互联网,上海市,48.75,C++;Golang,3-5年,本科,后端开发,c++;golang,"['c++', 'golang']"
高级EMS/PMS 软件工程师,铁路/船舶/航空/航天制造,上海市,25.8,,3-5年,本科,,,['']
c++高级软件工程师,计算机软件,上海市,25.8,C++;QT;MySQL;AI;MFC,5-10年,本科,后端开发;嵌入式/物联网;数据库,c++;qt;mysql;ai;mfc,"['c++', 'qt', 'mysql', 'ai', 'mfc']"
c++高级软件工程师,互联网,上海市,81.0,C++,1-3年,本科,后端开发,c++,['c++']
Linux 软件工程师,计算机软件,上海市,26.0,驱动开发;linux,1-3年,本科,嵌入式/物联网;运维/DevOps,驱动开发;linux,"['驱动开发', 'linux']"
软件工程师,其他专业服务,上海市,22.1,汽车诊断;C++;网络诊断;STL,5-10年,本科,其他;后端开发,汽车诊断;c++;网络诊断;stl,"['汽车诊断', 'c++', '网络诊断', 'stl']"
软件工程师（充电桩）,其他新能源,上海市,45.5,C++;充电桩,5-10年,大专,后端开发;其他,c++;充电桩,"['c++', '充电桩']"
GPU互联软件工程师,半导体/芯片,上海市,60.0,交换机;路由器,5-10年,本科,其他,交换机;路由器,"['交换机', '路由器']"
性能优化软件工程师,电子/半导体/集成电路,上海市,42.7,C++;性能优化;cpu;windows,3-5年,本科,其他;后端开发;运维/DevOps,c++;性能优化;cpu;windows,"['c++', '性能优化', 'cpu', 'windows']"
