job_name,company_tag,city,salary_avg_annual_wy,skills,experience,education,main_skill_categories,skills_cleaned,skills_list,skill_single
软件工程师,电子/硬件开发,南京市,16.2,C++;QT,5-10年,大专,后端开发;嵌入式/物联网,c++;qt,c++,c++
软件工程师,电子/硬件开发,南京市,16.2,C++;QT,5-10年,大专,后端开发;嵌入式/物联网,c++;qt,qt,qt
c++软件工程师,仪器仪表,南京市,13.3,C++;QT,1-3年,本科,后端开发;嵌入式/物联网,c++;qt,c++,c++
c++软件工程师,仪器仪表,南京市,13.3,C++;QT,1-3年,本科,后端开发;嵌入式/物联网,c++;qt,qt,qt
软件工程师,计算机软件,南京市,13.65,嵌入式技术;网络协议;Linux;软件工程师,1年经验,本科,嵌入式/物联网;网络/安全;运维/DevOps,嵌入式技术;网络协议;linux;软件工程师,嵌入式技术,嵌入式技术
软件工程师,计算机软件,南京市,13.65,嵌入式技术;网络协议;Linux;软件工程师,1年经验,本科,嵌入式/物联网;网络/安全;运维/DevOps,嵌入式技术;网络协议;linux;软件工程师,网络协议,网络协议
软件工程师,计算机软件,南京市,13.65,嵌入式技术;网络协议;Linux;软件工程师,1年经验,本科,嵌入式/物联网;网络/安全;运维/DevOps,嵌入式技术;网络协议;linux;软件工程师,linux,linux
软件工程师,计算机软件,南京市,13.65,嵌入式技术;网络协议;Linux;软件工程师,1年经验,本科,嵌入式/物联网;网络/安全;运维/DevOps,嵌入式技术;网络协议;linux;软件工程师,软件工程师,软件工程师
软件工程师,计算机服务,南京市,39.0,充电器;电池包;电动工具 园林工具,经验不限,本科,其他,充电器;电池包;电动工具 园林工具,充电器,充电器
软件工程师,计算机服务,南京市,39.0,充电器;电池包;电动工具 园林工具,经验不限,本科,其他,充电器;电池包;电动工具 园林工具,电池包,电池包
软件工程师,计算机服务,南京市,39.0,充电器;电池包;电动工具 园林工具,经验不限,本科,其他,充电器;电池包;电动工具 园林工具,电动工具 园林工具,电动工具 园林工具
软件工程师,电子/半导体/集成电路,南京市,11.9,C++;光电;MFC,1-3年,本科,其他;后端开发,c++;光电;mfc,c++,c++
软件工程师,电子/半导体/集成电路,南京市,11.9,C++;光电;MFC,1-3年,本科,其他;后端开发,c++;光电;mfc,光电,光电
软件工程师,电子/半导体/集成电路,南京市,11.9,C++;光电;MFC,1-3年,本科,其他;后端开发,c++;光电;mfc,mfc,mfc
高级系统软件工程师,智能硬件,南京市,33.6,Camera;Audio,5-10年,本科,其他,camera;audio,camera,camera
高级系统软件工程师,智能硬件,南京市,33.6,Camera;Audio,5-10年,本科,其他,camera;audio,audio,audio
物联网软件工程师,电子/硬件开发,南京市,11.4,C#;Java;C++,1-3年,本科,后端开发;前端开发,c#;java;c++,c#,c#
物联网软件工程师,电子/硬件开发,南京市,11.4,C#;Java;C++,1-3年,本科,后端开发;前端开发,c#;java;c++,java,java
物联网软件工程师,电子/硬件开发,南京市,11.4,C#;Java;C++,1-3年,本科,后端开发;前端开发,c#;java;c++,c++,c++
高级软件工程师,医疗健康,南京市,35.0,C语言;单片机开发,10年以上,本科,其他;嵌入式/物联网,c语言;单片机开发,c语言,c语言
高级软件工程师,医疗健康,南京市,35.0,C语言;单片机开发,10年以上,本科,其他;嵌入式/物联网,c语言;单片机开发,单片机开发,单片机开发
软件工程师,专用设备,南京市,22.75,C++;QT;OpenCV,3-5年,本科,后端开发;嵌入式/物联网;人工智能/机器学习,c++;qt;opencv,c++,c++
软件工程师,专用设备,南京市,22.75,C++;QT;OpenCV,3-5年,本科,后端开发;嵌入式/物联网;人工智能/机器学习,c++;qt;opencv,qt,qt
软件工程师,专用设备,南京市,22.75,C++;QT;OpenCV,3-5年,本科,后端开发;嵌入式/物联网;人工智能/机器学习,c++;qt;opencv,opencv,opencv
软件工程师,互联网,南京市,12.0,STM32开发;ARM开发,1-3年,硕士,嵌入式/物联网,stm32开发;arm开发,stm32开发,stm32开发
软件工程师,互联网,南京市,12.0,STM32开发;ARM开发,1-3年,硕士,嵌入式/物联网,stm32开发;arm开发,arm开发,arm开发
软件工程师,仪器仪表/工业自动化,南京市,11.4,Java;嵌入式技术,1-3年,大专,前端开发;嵌入式/物联网,java;嵌入式技术,java,java
软件工程师,仪器仪表/工业自动化,南京市,11.4,Java;嵌入式技术,1-3年,大专,前端开发;嵌入式/物联网,java;嵌入式技术,嵌入式技术,嵌入式技术
软件工程师,通信/网络设备,南京市,16.2,嵌入式技术;Socket技术,3-5年,不限,嵌入式/物联网;网络/安全,嵌入式技术;socket技术,嵌入式技术,嵌入式技术
软件工程师,通信/网络设备,南京市,16.2,嵌入式技术;Socket技术,3-5年,不限,嵌入式/物联网;网络/安全,嵌入式技术;socket技术,socket技术,socket技术
c++软件工程师,自动化设备,南京市,27.0,C++;MySQL;Redis;MFC,1-3年,本科,数据库;后端开发;其他,c++;mysql;redis;mfc,c++,c++
c++软件工程师,自动化设备,南京市,27.0,C++;MySQL;Redis;MFC,1-3年,本科,数据库;后端开发;其他,c++;mysql;redis;mfc,mysql,mysql
c++软件工程师,自动化设备,南京市,27.0,C++;MySQL;Redis;MFC,1-3年,本科,数据库;后端开发;其他,c++;mysql;redis;mfc,redis,redis
c++软件工程师,自动化设备,南京市,27.0,C++;MySQL;Redis;MFC,1-3年,本科,数据库;后端开发;其他,c++;mysql;redis;mfc,mfc,mfc
底层软件工程师,汽车零部件,南京市,24.5,电机控制器,1-3年,本科,其他,电机控制器,电机控制器,电机控制器
软件工程师,铁路/船舶/航空/航天制造,南京市,20.4,C#;MySQL;非标自动化;WPF,经验不限,本科,后端开发;数据库;测试,c#;mysql;非标自动化;wpf,c#,c#
软件工程师,铁路/船舶/航空/航天制造,南京市,20.4,C#;MySQL;非标自动化;WPF,经验不限,本科,后端开发;数据库;测试,c#;mysql;非标自动化;wpf,mysql,mysql
软件工程师,铁路/船舶/航空/航天制造,南京市,20.4,C#;MySQL;非标自动化;WPF,经验不限,本科,后端开发;数据库;测试,c#;mysql;非标自动化;wpf,非标自动化,非标自动化
软件工程师,铁路/船舶/航空/航天制造,南京市,20.4,C#;MySQL;非标自动化;WPF,经验不限,本科,后端开发;数据库;测试,c#;mysql;非标自动化;wpf,wpf,wpf
资深软件工程师,其他行业,南京市,12.0,Python;MySQL,1-3年,本科,后端开发;数据库,python;mysql,python,python
资深软件工程师,其他行业,南京市,12.0,Python;MySQL,1-3年,本科,后端开发;数据库,python;mysql,mysql,mysql
软件工程师,计算机软件,南京市,23.4,C++;QT;多线程;STL;图形界面,1-3年,本科,其他;后端开发;嵌入式/物联网,c++;qt;多线程;stl;图形界面,c++,c++
软件工程师,计算机软件,南京市,23.4,C++;QT;多线程;STL;图形界面,1-3年,本科,其他;后端开发;嵌入式/物联网,c++;qt;多线程;stl;图形界面,qt,qt
软件工程师,计算机软件,南京市,23.4,C++;QT;多线程;STL;图形界面,1-3年,本科,其他;后端开发;嵌入式/物联网,c++;qt;多线程;stl;图形界面,多线程,多线程
软件工程师,计算机软件,南京市,23.4,C++;QT;多线程;STL;图形界面,1-3年,本科,其他;后端开发;嵌入式/物联网,c++;qt;多线程;stl;图形界面,stl,stl
软件工程师,计算机软件,南京市,23.4,C++;QT;多线程;STL;图形界面,1-3年,本科,其他;后端开发;嵌入式/物联网,c++;qt;多线程;stl;图形界面,图形界面,图形界面
高级软件开发工程师,医疗健康,南京市,19.8,全栈开发;MySQL;SpringMVC;MVC开发;高级软件工程师,1-3年,本科,其他;后端开发;数据库,全栈开发;mysql;springmvc;mvc开发;高级软件工程师,全栈开发,全栈开发
高级软件开发工程师,医疗健康,南京市,19.8,全栈开发;MySQL;SpringMVC;MVC开发;高级软件工程师,1-3年,本科,其他;后端开发;数据库,全栈开发;mysql;springmvc;mvc开发;高级软件工程师,mysql,mysql
高级软件开发工程师,医疗健康,南京市,19.8,全栈开发;MySQL;SpringMVC;MVC开发;高级软件工程师,1-3年,本科,其他;后端开发;数据库,全栈开发;mysql;springmvc;mvc开发;高级软件工程师,springmvc,springmvc
高级软件开发工程师,医疗健康,南京市,19.8,全栈开发;MySQL;SpringMVC;MVC开发;高级软件工程师,1-3年,本科,其他;后端开发;数据库,全栈开发;mysql;springmvc;mvc开发;高级软件工程师,mvc开发,mvc开发
高级软件开发工程师,医疗健康,南京市,19.8,全栈开发;MySQL;SpringMVC;MVC开发;高级软件工程师,1-3年,本科,其他;后端开发;数据库,全栈开发;mysql;springmvc;mvc开发;高级软件工程师,高级软件工程师,高级软件工程师
c++高级软件工程师,计算机软件,南京市,15.0,C++;QT;Redis,3-5年,本科,后端开发;嵌入式/物联网;数据库,c++;qt;redis,c++,c++
c++高级软件工程师,计算机软件,南京市,15.0,C++;QT;Redis,3-5年,本科,后端开发;嵌入式/物联网;数据库,c++;qt;redis,qt,qt
c++高级软件工程师,计算机软件,南京市,15.0,C++;QT;Redis,3-5年,本科,后端开发;嵌入式/物联网;数据库,c++;qt;redis,redis,redis
2025届海外业务软件开发工程师,计算机软件,南京市,9.6,Java;MySQL;Spring,经验不限,本科,前端开发;数据库;后端开发,java;mysql;spring,java,java
2025届海外业务软件开发工程师,计算机软件,南京市,9.6,Java;MySQL;Spring,经验不限,本科,前端开发;数据库;后端开发,java;mysql;spring,mysql,mysql
2025届海外业务软件开发工程师,计算机软件,南京市,9.6,Java;MySQL;Spring,经验不限,本科,前端开发;数据库;后端开发,java;mysql;spring,spring,spring
软件工程师,计算机软件,南京市,34.4,嵌入式技术,1-3年,不限,嵌入式/物联网,嵌入式技术,嵌入式技术,嵌入式技术
C++软件开发工程师,仪器仪表,南京市,21.7,C++;QT,3-5年,本科,后端开发;嵌入式/物联网,c++;qt,c++,c++
C++软件开发工程师,仪器仪表,南京市,21.7,C++;QT,3-5年,本科,后端开发;嵌入式/物联网,c++;qt,qt,qt
.net软件工程师,计算机软件,南京市,21.0,软件工程师;ASP,5-10年,本科,其他;后端开发,软件工程师;asp,软件工程师,软件工程师
.net软件工程师,计算机软件,南京市,21.0,软件工程师;ASP,5-10年,本科,其他;后端开发,软件工程师;asp,asp,asp
软件工程师(J10417),其他行业,南京市,27.0,C++,1-3年,硕士,后端开发,c++,c++,c++
算法软件工程师,电力/热力/燃气/水利,南京市,26.4,C/C++;深度学习;大模型算法;通信算法;其他;模型加速/性能优化,3-5年,本科,其他;后端开发;人工智能/机器学习,c/c++;深度学习;大模型算法;通信算法;其他;模型加速/性能优化,c/c++,c/c++
算法软件工程师,电力/热力/燃气/水利,南京市,26.4,C/C++;深度学习;大模型算法;通信算法;其他;模型加速/性能优化,3-5年,本科,其他;后端开发;人工智能/机器学习,c/c++;深度学习;大模型算法;通信算法;其他;模型加速/性能优化,深度学习,深度学习
算法软件工程师,电力/热力/燃气/水利,南京市,26.4,C/C++;深度学习;大模型算法;通信算法;其他;模型加速/性能优化,3-5年,本科,其他;后端开发;人工智能/机器学习,c/c++;深度学习;大模型算法;通信算法;其他;模型加速/性能优化,大模型算法,大模型算法
算法软件工程师,电力/热力/燃气/水利,南京市,26.4,C/C++;深度学习;大模型算法;通信算法;其他;模型加速/性能优化,3-5年,本科,其他;后端开发;人工智能/机器学习,c/c++;深度学习;大模型算法;通信算法;其他;模型加速/性能优化,通信算法,通信算法
算法软件工程师,电力/热力/燃气/水利,南京市,26.4,C/C++;深度学习;大模型算法;通信算法;其他;模型加速/性能优化,3-5年,本科,其他;后端开发;人工智能/机器学习,c/c++;深度学习;大模型算法;通信算法;其他;模型加速/性能优化,其他,其他
算法软件工程师,电力/热力/燃气/水利,南京市,26.4,C/C++;深度学习;大模型算法;通信算法;其他;模型加速/性能优化,3-5年,本科,其他;后端开发;人工智能/机器学习,c/c++;深度学习;大模型算法;通信算法;其他;模型加速/性能优化,模型加速/性能优化,模型加速/性能优化
专职科研人员(软件开发工程师),电子商务,南京市,11.9,C++;Python;C#;JavaScript;数据结构;数据库开发,经验不限,本科,后端开发;前端开发;其他,c++;python;c#;javascript;数据结构;数据库开发,c++,c++
专职科研人员(软件开发工程师),电子商务,南京市,11.9,C++;Python;C#;JavaScript;数据结构;数据库开发,经验不限,本科,后端开发;前端开发;其他,c++;python;c#;javascript;数据结构;数据库开发,python,python
专职科研人员(软件开发工程师),电子商务,南京市,11.9,C++;Python;C#;JavaScript;数据结构;数据库开发,经验不限,本科,后端开发;前端开发;其他,c++;python;c#;javascript;数据结构;数据库开发,c#,c#
专职科研人员(软件开发工程师),电子商务,南京市,11.9,C++;Python;C#;JavaScript;数据结构;数据库开发,经验不限,本科,后端开发;前端开发;其他,c++;python;c#;javascript;数据结构;数据库开发,javascript,javascript
专职科研人员(软件开发工程师),电子商务,南京市,11.9,C++;Python;C#;JavaScript;数据结构;数据库开发,经验不限,本科,后端开发;前端开发;其他,c++;python;c#;javascript;数据结构;数据库开发,数据结构,数据结构
专职科研人员(软件开发工程师),电子商务,南京市,11.9,C++;Python;C#;JavaScript;数据结构;数据库开发,经验不限,本科,后端开发;前端开发;其他,c++;python;c#;javascript;数据结构;数据库开发,数据库开发,数据库开发
高级c++软件开发工程师（双休）,信息安全,南京市,22.75,C++,5-10年,本科,后端开发,c++,c++,c++
c++软件工程师,专用设备,南京市,24.0,C++;MFC,5-10年,本科,后端开发;其他,c++;mfc,c++,c++
c++软件工程师,专用设备,南京市,24.0,C++;MFC,5-10年,本科,后端开发;其他,c++;mfc,mfc,mfc
高级软件开发工程师（java）,电子商务,南京市,30.0,Web开发;Java;Docker;JavaEE;MySQL;Redis;Spring;Oracle,5-10年,本科,数据库;后端开发;其他,web开发;java;docker;javaee;mysql;redis;spring;oracle,web开发,web开发
高级软件开发工程师（java）,电子商务,南京市,30.0,Web开发;Java;Docker;JavaEE;MySQL;Redis;Spring;Oracle,5-10年,本科,数据库;后端开发;其他,web开发;java;docker;javaee;mysql;redis;spring;oracle,java,java
高级软件开发工程师（java）,电子商务,南京市,30.0,Web开发;Java;Docker;JavaEE;MySQL;Redis;Spring;Oracle,5-10年,本科,数据库;后端开发;其他,web开发;java;docker;javaee;mysql;redis;spring;oracle,docker,docker
高级软件开发工程师（java）,电子商务,南京市,30.0,Web开发;Java;Docker;JavaEE;MySQL;Redis;Spring;Oracle,5-10年,本科,数据库;后端开发;其他,web开发;java;docker;javaee;mysql;redis;spring;oracle,javaee,javaee
高级软件开发工程师（java）,电子商务,南京市,30.0,Web开发;Java;Docker;JavaEE;MySQL;Redis;Spring;Oracle,5-10年,本科,数据库;后端开发;其他,web开发;java;docker;javaee;mysql;redis;spring;oracle,mysql,mysql
高级软件开发工程师（java）,电子商务,南京市,30.0,Web开发;Java;Docker;JavaEE;MySQL;Redis;Spring;Oracle,5-10年,本科,数据库;后端开发;其他,web开发;java;docker;javaee;mysql;redis;spring;oracle,redis,redis
高级软件开发工程师（java）,电子商务,南京市,30.0,Web开发;Java;Docker;JavaEE;MySQL;Redis;Spring;Oracle,5-10年,本科,数据库;后端开发;其他,web开发;java;docker;javaee;mysql;redis;spring;oracle,spring,spring
高级软件开发工程师（java）,电子商务,南京市,30.0,Web开发;Java;Docker;JavaEE;MySQL;Redis;Spring;Oracle,5-10年,本科,数据库;后端开发;其他,web开发;java;docker;javaee;mysql;redis;spring;oracle,oracle,oracle
c++高级软件工程师,证券/期货,南京市,33.75,C++;QT;Boost,3-5年,本科,后端开发;嵌入式/物联网;其他,c++;qt;boost,c++,c++
c++高级软件工程师,证券/期货,南京市,33.75,C++;QT;Boost,3-5年,本科,后端开发;嵌入式/物联网;其他,c++;qt;boost,qt,qt
c++高级软件工程师,证券/期货,南京市,33.75,C++;QT;Boost,3-5年,本科,后端开发;嵌入式/物联网;其他,c++;qt;boost,boost,boost
软件工程师,工程施工,南京市,13.65,软件工程师;计算机软件;办公协同,3-5年,本科,其他,软件工程师;计算机软件;办公协同,软件工程师,软件工程师
